"Date de création","Date de modification","concept","specificity","context","grammar, syntax, context","frequency","keyword","Pronunciation","Listen to the example","entry letter","French","An example of how this word is used:","French translation/meaning of the English example","plural and/or 3rd person form","antonyms","synonyms","homonyms","comparative","superlative","infinitive","simple past","past participle","present participle","frequent uses","For more","Id","image","video","CL syntax pdf","Look it up in Wordnik!"
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"common expressions","expressions","VH","course","MF50048.mp3","EX17058.mp3",,,"""of course...""","bien sûr...",,,,,,,,,,,,,2324,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"law","noun, law","H","court","MF50049.mp3","EX50049.mp3","a","tribunal, cour","The courts are overflowing with cases.","Les tribunaux sont submergés d'affaires...Les juges veulent se mettre en grève.","courts",,,,,,,,,,"Court house: palais de justice","For more, see: ""courtroom"" ""Supreme Court""",2325,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","H","courteous","MF34082.mp3","EX34082.mp3",,"courtois","One should always be courteous to those less fortunate.","Il faut toujours être bienveillant à l'égard de ceux qui n'ont pas eu la même chance que soi.",,"discourteous, rude, impolite","polite, considerate, thoughtful",,,,,,,,,"For more, see: ""polite"" ""courtesy"" ""discourtesy""",2326,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adverb","M","courteously","MF45125.mp3","EX45125.mp3",,"de manière courtoise, courtoisement, poliment","British people never act courteously.","Les Britanniques se comportent toujours de façon courtoise.",,"rudely, discourteously","politely, thoughtfully",,,,,,,,,"For more, see: ""courtesy""",2327,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"abstract or conceptual words","noun, abstract","M","courtesy","MF50050.mp3","EX50050.mp3","a","politesse, courtoisie","Courtesy is a form of generosity.","La politesse est une forme de générosité.",,,,,,,,,,,,"For more, see: ""courteously"" ""polite""",2328,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"law","noun, law","H","courtroom","MF23263.mp3","EX23263.mp3",,"salle de tribunal","The demonstrators forced an entry into the courtroom.","Les manifestants sont entrés de force dans la salle du tribunal.","courtrooms",,,,,,,,,,,"For more, see: ""court""",2329,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:23",,,,"plural",,"courtrooms","MF81245.mp3","AR0326.mp3",,,"""courtrooms"" is the plural of:  courtroom",,,,,,,,,,,,,,2330,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:23",,,,"plural",,"courts","MF81246.mp3","AR0327.mp3",,,"""courts"" is the plural of:  court",,,,,,,,,,,,,,2331,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"food and beverages","noun, food","M","couscous","MF23022.mp3","EX23022.mp3",,"couscous","She cooks the best couscous I've ever eaten.","Elle prépare le meilleur couscous que j'aie jamais mangé.",,,,,,,,,,,,,2332,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"family","noun, family","VH","cousin","MF25557.mp3","EX25557.mp3",,"cousin, cousine","I hope to hear from my Canadian cousins soon.","J'espère avoir bientôt des nouvelles de mes cousins canadiens.","cousins",,,,,,,,,,,"For more, see: ""uncle"" ""aunt""",2333,,,,
"2011-06-28T18:39:34","2011-09-06T18:53:58",,,,"plural",,"cousins","MF81247.mp3","MS0326.mp3",,,"""cousins"" is the plural of:  cousin",,,,,,,,,,,,,,2334,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"common nouns","noun, common","VH","cover","MF50051.mp3","EX50051.mp3","a","couverture, une (de journal)","""The cover shows a picture of the president and an elephant!""                                        ""Which one's which?""","Il y a en couverture la photo du président avec un éléphant !","covers",,,,,,,,,,,"For more, see: ""undercover""",2335,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"verb","VH","cover","MF26192.mp3","EX26192.mp3","a","couvrir (de)","The sea is covered with foam.","La mer est couverte d'écume.",,"uncover","lay over, blanket, spread over",,,,"to cover","covered","covered","covering",,"For more, see: ""undercover""",2336,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"verb","VH","cover","MF26193.mp3","EX26193.mp3","b","couvrir","""Cover yourselves well, children,"" mother said.","""Couvrez-vous bien, les enfants"", dit la maman.",,"uncover","lay over, blanket, spread over",,,,"to cover","covered","covered","covering",,"For more, see: ""undercover""",2337,,,,
"2011-06-28T18:39:34","2011-09-06T18:53:58",,,"common nouns","noun, common","VH","cover","MF50051.mp3","MS0327.mp3","b","couverture, une (de journal)","One or the other of the two princesses of Monaco always seems to be on the cover of Paris Match magazine.","L'une des deux princesses de Monaco est immanquablement en couverture du magazine Paris Match.","covers",,,,,,,,,,,"For more, see: ""undercover""",2338,,,,
"2011-06-28T18:39:34","2011-09-06T18:53:58",,,,"verb, past tense",,"covered","MF63358.mp3","MS0328.mp3",,,"""covered"" is the past tense of:  cover",,,,,,,,,,,,,,2339,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"names of people, places and things: animals","noun, animal","VH","cow","MF25050.mp3","EX25050.mp3",,"vache","Who has never seen a cow?","Bon nombre de parisiens n'ont jamais vu de vache...","cows",,,,,,,,,,"To have a cow: se fâcher, piquer une crise","For more, see: ""cowboy""",2340,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adverb","M","cowardly","MF45126.mp3","EX45126.mp3",,"lâche","""That was a cowardly thing to do,"" said Dorothy to the lion.","""C'était lâche de ta part"", dit Dorothy au lion.",,"courageous, brave, audacious, bold","afraid, apprehensive, fearful",,,,,,,,,"For more, see: ""coward"" ""timid""",2341,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"people and their roles","noun, people","H","cowboy","MF57068.mp3","EX57068.mp3","a","cowboy","The Indians attacked the cowboys in the middle of the night.","Les Indiens ont attaqué les cow-boys en pleine nuit.","cowboys",,,,,,,,,,,"For more, see: ""boy"" ""cow""",2342,,,,
"2011-06-28T18:39:34","2011-09-06T18:53:58",,,,"plural",,"cowboys","MF81248.mp3","MS0329.mp3",,,"""cowboys"" is the plural of:  cowboy",,,,,,,,,,,,,,2343,,,,
"2011-06-28T18:39:34","2011-09-06T18:53:58",,,,"comparative",,"cozier","MF80057.mp3","MS0330.mp3",,,"""cozier"" is the comparative of :  cozy",,,,,,,,,,,,,,2344,,,,
"2011-06-28T18:39:34","2011-09-06T18:53:58",,,,"superlative",,"coziest","MF80058.mp3","MS0331.mp3",,,"""coziest"" is the superlative of:  cozy",,,,,,,,,,,,,,2345,,,,
"2011-06-28T18:39:34","2011-09-11T13:43:20",,,"names of people, places and things: Mexico","noun, proper noun: Mexico","H","Cozumel","ML00027.mp3","MS0332.mp3",,"île Cozumel","Cozumel, an island off the coast of the Yucatan Peninsula in Mexico, is a popular tourist destination with wonderful beaches, fishing, and skin diving.","L'île Cozumel, située au large de la péninsule Yucatán, au Mexique, est une destination très appréciée pour la beauté de ses plages et les activités de pêche et de plongée sous-marine qu'elles offrent aux touristes. ",,,,,,,,,,,,,2346,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","H","cozy","MF57069.mp3","EX57069.mp3",,"douillet, confortable","After a day of sledding the children put on cozy pajamas and went to bed.","Après leur journée de luge, les enfants ont enfilé des pyjamas douillets et sont allés se coucher.",,"uncomfortable","comfortable",,"cozier","coziest",,,,,,"For more, see: ""comfortable"" ""warm"" ""secure"" ""safe""",2347,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"names of people, places and things: animals","noun, animal","M","crab","MF57070.mp3","EX57070.mp3",,"crabe","Crabs are clumsy on land.","Les crabes sont gauches à terre.","crabs",,,,,,,,,,,"For more, see: ""seafood""",2348,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"art","noun, art","M","craft","MF57071.mp3","EX57071.mp3","a","art, métier","Many crafts, like weaving and shoemaking, have disappeared because of industrialization.","Bon nombre de métiers artisanaux comme ceux des tisserands et des cordonniers ont disparu avec l'industrialisation.","crafts",,,,,,,,,,,"For more, see :""handcraft""",2349,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"people and their roles","noun, people","M","craftsman","MF57072.mp3","EX57072.mp3",,"artisan, ouvrier","He isn't a lowly machine worker. He's a fantastic craftsman!","Ce n'est pas un simple ouvrier de base, c'est un artisan génial !","craftsmen",,,,,,,,,,,"For more, see: ""artisan"" ""craft""",2350,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","L","crafty","MF04205.mp3","EX04205.mp3",,"malin, rusé, astucieux","He isn't an excellent player but he makes some crafty moves.","Ce n'est pas un excellent joueur, mais il arrive à réussir quelques coups astucieux.",,"unsophisticated, unintelligent, slow","clever, shrewd, astute, intelligent",,,,,,,,,"For more, see: ""astute"" ""shrewd"" ""clever""",2351,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"verb","H","cram","MF57073.mp3","EX57073.mp3","a","fourrer, bourrer, entasser","How is it possible to cram so many people in such a small room?","Comment est-il possible d'entasser autant de monde dans une si petite pièce ?",,,"pack, press, stuff, force, squeeze",,,,"to cram","crammed","crammed","cramming",,,2352,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"verb","H","crash","MF26194.mp3","EX26194.mp3","a","se percuter, entrer en collision","The two cars crashed when a dog suddenly ran into the street.","Les deux voitures sont entrées en collision quand un chien s'est précipité dans la rue.",,,"hit, collide, bump, smash",,,,"to crash","crashed","crashed","crashing",,"For more, see: ""collide"" ""collision""",2353,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"automobile","noun, automobile","H","crash","MF50053.mp3","EX50053.mp3","b","accident, collision","They avoided a crash by the skin of their teeth!","Ils ont évité la collision par miracle !","crashes",,,,,,,,,,,"For more, see: ""collide""",2354,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"verb","H","crash","MF26194.mp3","EX26194.mp3","a","accident, collision","The two cars crashed when a dog suddenly ran out into the street.","Les deux voitures sont entrées en collision quand un chien a subitement traversé la rue.",,,,,,,,,,,,"For more, see: ""collide""",2355,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"verb","H","crash","MF26195.mp3","EX26195.mp3","b","entrer en collision","The scientist explained that when the molecules crashed into each other, there would be an explosion.","Le scientifique expliquait qu'une explosion était provoquée par la collision des molécules.",,,"hit, collide, bump, smash",,,,"to crash","crashed","crashed","crashing",,"For more, see: ""collide"" ""collision""",2356,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"verb, past tense",,"crashed","MF63360.mp3","MS0100b.mp3",,,"""crashed"" is the past tense of:  crash",,,,,,,,,,,,,,2357,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"names of people, places and things: animals","noun, animal","M","crawfish","MF25051.mp3","EX25051.mp3",,"écrevisse, langouste, langoustine","They eat their own crawfish, which they catch in the river that runs down into the sea.","Ils mangent des écrevisses qu'ils pêchent eux-mêmes dans la rivière qui se jette dans la mer.","crawfish",,,,,,,,,,,"For more, see: ""fish""",2358,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"verb","VH","crawl","MF26196.mp3","EX26196.mp3","a","ramper","The soldier has to crawl so as not to be seen by the enemy.","Le soldat doit ramper pour ne pas être vu par l'ennemi.",,,"walk on all fours",,,,"to crawl","crawled","crawled","crawling",,,2359,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"comparative",,"crazier","MF80059.mp3","MS0101b.mp3",,,"""crazier"" is the comparative of :  crazy",,,,,,,,,,,,,,2360,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"comparative",,"crazier","MF80059.mp3","MS0101b.mp3",,,"""crazier"" is the comparative of :  crazy",,,,,,,,,,,,,,2361,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"superlative",,"craziest","MF80060.mp3","MS0102b.mp3",,,"""craziest"" is the superlative of:  crazy",,,,,,,,,,,,,,2362,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","H","crazy","MF04206.mp3","EX04206.mp3","a","fou","I'm completely crazy about you...","Je suis complètement fou de vous...",,"sane","insane, maniacal, unbalanced, senseless",,"crazier","craziest",,,,,"To go crazy: devenir fou","For more, see: ""mad"" ""lunatic"" ""insane""",2363,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"psychology","adjective, psychology","H","crazy","MF04206.mp3","EX04206.mp3","b","fou","I hate him. He drives me crazy.","Je le déteste. Il me rend fou.",,"sane","insane, maniacal, unbalanced, senseless",,"crazier","craziest",,,,,"To go crazy: devenir fou","For more, see: ""mad"" ""lunatic"" ""insane""",2364,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"verb","M","creak","MF26197.mp3","EX26197.mp3","a","craquer, grincer","I realized someone was in my room when I heard the floor creaking.","Je me suis rendu compte que quelqu'un était dans ma chambre lorsque j'ai entendu le plancher grincer.",,,"squeak",,,,"to creak","creaked","creaked","creaking",,,2365,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"food and beverages","noun, food & drink","VH","cream","MF23085.mp3","EX23085.mp3","a","crème","Do you take cream in your coffee?","Prenez-vous de la crème avec le café ?","creams",,,,,,,,,,,"For more, see: ""ice cream""",2366,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"beauty","noun, beauty","VH","cream","MF25316.mp3","EX25316.mp3","b","crème","This face cream is really efficient in getting rid of wrinkles.","Cette crème pour le visage est vraiment efficace pour effacer les rides.","creams",,,,,,,,,,,"For more, see: ""ice cream""",2367,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"verb","VH","create","MF26198.mp3","EX26198.mp3","a","créer","A new State Department has just been created.","Un nouveau Département d'état vient d'être créé.",,"destroy","create, make, compose",,,,"to create","created","created","creating",,"For more, see: ""creation"" ""creative"" ""creativity"" ""generate""",2368,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"verb, past tense",,"created","MF63363.mp3","MS0103b.mp3",,,"""created"" is the past tense of:  create",,,,,,,,,,,,,,2369,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"common nouns","noun, common","M","creation","MF50054.mp3","EX50054.mp3","a","création","This isn't a copy. It's an original creation.","Ce n'est pas une copie, c'est une création originale.","creations",,,,,,,,,,,"For more, see: ""create"" ""creative"" ""creativity""",2370,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"psychology","adjective, psychology","M","creative","MF04207.mp3","EX04207.mp3",,"créateur, créatif","Creative people sometimes have a hard time with administration.","Les esprits créatifs ont parfois des difficultés avec ce qui est administratif.",,"uncreative","inventive, ingenious, clever, innovative, original",,,,,,,,,"For more, see: ""create"" ""creation"" ""creativity""",2371,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"uncountable nouns","noun, uncountable","H","creativity","MF57074.mp3","EX57074.mp3",,"créativité","Creativity is his greatest strength. I don't understand why he isn't at all interested in the arts.","C'est avant tout un créatif et je ne comprends pas pourquoi il ne s'intéresse pas du tout aux arts.","creativity",,,,,,,,,,,"For more, see: ""create"" ""creation"" ""creative""",2372,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"uncountable nouns","noun, uncountable","H","credibility","MF57075.mp3","EX57075.mp3",,"crédibilité","When an American politician gets caught, he loses credibility immediately and for good.","Lorsqu'un homme politique américain est pris en faute, il perd toute crédibilité, et pour de bon.",,,,,,,,,,,,"For more, see: ""credit"" ""credible""",2373,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","M","credible","MF04208.mp3","EX04208.mp3",,"crédible, plausible, digne de foi","In your opinion, is this piece of information credible?","A votre avis, cette information est-elle plausible ?",,"incredible, unbelievable","believable, plausible",,,,,,,,,"For more, see: ""believable"" ""incredible""  ""credibility""",2374,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"finance","noun, finance","H","credit","MF57076.mp3","EX57076.mp3",,"crédit / honneur, mérite, foi","The man, to whom I gave back the credit card he had lost, gave me credit for my honesty and congratulated me.","L'homme auquel j'ai rendu la carte de crédit qu'il avait perdue m'a félicité pour mon honnêteté.","credits","debit",,,,,,,,,,,2375,,,,
